texts,label
"He showed great kindness to his brother’s orphaned child, bringing me into his home and caring for me as if I were his own daughter. The estate, Crabtree Manor, may sound grand but is actually just a humble farmhouse. My uncle, deeply passionate about farming, was always trying out new agricultural methods. Despite his affection for me, he held firm beliefs about the proper upbringing of young women. Lacking formal education himself, he placed more importance on practical skills than on academic learning.",1
"It's quite possible that many individuals around the globe are unaware of the discovery of an ancient skull at the Broken Hill Mine in Northern Rhodesia. One morning, I found Papa in a state of extreme excitement, almost to the point of apoplexy. He proceeded to recount the entire tale to me. ""Do you see, Anne? While there are indeed certain similarities to the Java skull, they are merely superficial. No, what we have here is what I've always argued to be the prototype of the Neanderthal lineage. Do you agree that the Gibraltar skull is the most archaic among the Neanderthal specimens discovered? It all traces back to Africa, the birthplace of the race.""",1
"“What reason would he have to do that? Especially with criminals and killers roaming the streets every minute! Ridiculous! The man was not foolish. It’s not like he had to release that woman.” The judge interjected abruptly: “That woman? Which lady are you referring to?” “Why, the woman who visited him.” “A woman had visited him that night?” “Of course, sir, and on many other nights too.” “Who was she? Were you acquainted with her?” A sly expression crossed the woman’s face. “How would I know who she was?” she grumbled. “I didn’t let her in last evening.",1
"""He appeared deep in thought, his forehead furrowed in concentration. It was clear that his sharp mind was finally kicking into gear. The anticipation grew as we waited for him to speak. Suddenly, breaking the silence, he turned to Japp and inquired, 'Do you happen to know if Mr. and Mrs. Davenheim shared a bedroom?' The question caught us off guard, leaving us momentarily speechless. Japp couldn't help but burst into laughter. 'Oh Monsieur Poirot, I was expecting something much more dramatic!'""",1
"I recited the numbers as they appeared before me. “1 71 22.” “Look,” Suzanne pointed out, “it’s similar, but not quite. It’s still one o’clock, and the 22nd, but it’s Cabin 71! My cabin, Anne!” Our eyes locked, thrilled by our revelation and consumed by anticipation as if we had unraveled the entire enigma. Then reality hit me hard. “But, Suzanne, nothing significant occurred here at one o’clock on the 22nd.” Her expression mirrored disappointment. “No, nothing did.” Another thought crossed my mind. “This isn’t the cabin you originally reserved, is it, Suzanne? I mean not the one you were initially assigned?” “No, the purser switched me to it.” “I wonder if it was pre-booked before departure for someone who never showed up.”",1
"I quickly realized that the girl was more interested in the crime scene than I had anticipated. Her fascination with the gruesome details was unsettling, but I couldn't deny the thrill of showing her around. As we approached the shed, I hesitated, knowing what we were about to see would be disturbing. But she was eager to continue, her curiosity outweighing any sense of caution. Inside, I revealed the victim's body, the sight of which caused her to recoil in horror. It was clear she had underestimated the impact of the scene. I couldn't help but feel a sense of satisfaction as she struggled to come to terms with the reality of the crime. In the end, she learned that some things are better left unseen.",1
"”Pondering the new realm of possibilities unveiled by Poirot’s deductions, I reflected on his enigmatic references to the flower bed and wrist watch. Initially seeming insignificant, his comments now revealed his astute unraveling of the mystery at hand. I silently praised my friend’s methodical approach, which he acknowledged with a wise nod. “Method is key,” he affirmed. “Organize your facts, organize your thoughts. And if a detail seems out of place, scrutinize it instead of dismissing it.”",1
"She was a tall, striking young woman who arrived promptly, dressed simply yet elegantly, exuding confidence and professionalism. I've never been a fan of the so-called New Woman, and despite her attractiveness, I was not immediately swayed in her favor. ""My business with you, Monsieur Poirot, is rather unconventional,"" she started, settling into her seat. ""I believe it is best to start from the beginning and provide you with the full details."" ""Please, go ahead, mademoiselle."" ""I am an orphan. My father was one of two brothers, both sons of a humble farmer in Devonshire.""",1
"""Giraud is in agreement with me, are you not, sir?"" Regardless of Giraud's true beliefs, he assumed the position without any visible reaction. Coolly and almost contemptuously, he responded: ""Indeed, I concur."" The crowd murmured in surprise and interest once more. ""But how absurd!"" exclaimed M. Hautet. ""To stab a man after he's already dead! Savage! Unprecedented! Perhaps driven by an insatiable hatred."" ""No, Judge,"" Poirot interjected. ""I suspect it was carried out with complete premeditation to make an impact."" ""What kind of impact?"" ""The kind of impact it almost achieved,"" replied Poirot enigmatically. M. Bex pondered for a moment. ""So, how did the man meet his end?"" ""He was not killed. He perished.""",1
"“Sorry to interrupt you, but could you please open Mr. Opalsen’s room for me?” The woman stood up willingly, and we followed her down the corridor. Mr. Opalsen’s room was located on the opposite side of the hallway, facing his wife’s room. The chambermaid used her pass-key to unlock the door, and we entered. Before she left, Poirot stopped her. “Just a moment; have you ever come across a card like this among Mr. Opalsen’s belongings?” He handed her a plain white card, with a glossy finish that looked rather unusual. The maid examined it closely. “No, sir, I can’t say that I have. But the valet usually takes care of the gentlemen’s rooms.” “I understand. Thank you.” Poirot took back the card and the woman left. Poirot seemed to ponder for a moment. Then he nodded briskly. “Please ring the bell three times for the valet, Hastings.” I complied, consumed by curiosity. Meanwhile, Poirot emptied the waste-paper-basket on the floor and began sifting through its contents. Shortly after, the valet responded to the bell. Poirot asked him the same question, showing him the card for inspection. Yet again, the answer was negative. The valet had never seen a card of that particular quality among Mr. Opalsen’s possessions. Poirot thanked him, and he left, casting a curious glance at the overturned waste-paper-basket and the mess on the floor. It was almost inevitable that he overheard Poirot’s pensive comment as he tidied up the torn papers: “And the necklace was heavily insured…” “Poirot,” I exclaimed, “I understand!” “You understand nothing, my friend,” he replied swiftly. “As always, absolutely nothing! It’s astonishing, but that’s the truth. Let’s go back to our rooms.” We did so in silence. Once there, to my great surprise, Poirot swiftly changed his attire. “I’m heading to London tonight,” he said. “It’s crucial.” “What?” “Absolutely. The real work, that of the mind (oh, those little grey cells), is complete. I need to seek confirmation. And I will find it! Hercule Poirot cannot be deceived!” “You’ll make a mistake one day,” I remarked, somewhat put off by his arrogance. “Don’t be angry, please, my friend. I’m counting on your friendship for a favor.” “Of course,” I responded eagerly, feeling ashamed of my grumpiness. “What do you need?” “Could you brush the sleeve of the coat I just removed? There’s a bit of white powder on it. You probably noticed me running my finger around the dressing-table drawer?” “No, I didn’t.” “You should pay attention to my actions, my friend. I collected the powder on my finger, and, in my excitement, I accidentally rubbed it on my sleeve; a careless act that goes against all my principles.” “But what was the powder?” I inquired, not particularly interested in Poirot’s principles. “Not the poison of the Borgias,” Poirot replied, with a glint in his eye. “I see your imagination wandering. It was most likely French chalk.”",1
"When the petite man had completed his business with me, he joined his companion, and together they compelled my husband to stand and go with them into the adjacent dressing-room. Despite my overwhelming fear, I strained to listen intently. Their voices were hushed, preventing me from catching their words. However, the dialect was familiar, a corrupted form of Spanish heard in select regions of South America. It was evident that they were pressuring my husband for something, as their agitation escalated with raised voices. The taller man appeared to take the lead. 'You are aware of our demands!' he exclaimed.",1
"And my Reminiscences were coming along splendidly! I had crafted some incredibly clever exchanges between myself and the leaders of the strike. This morning, I found myself face-to-face with a suave, charming, and enigmatic Government official. He subtly hinted at my influential status and hinted that I should relocate to Pretoria, either voluntarily or involuntarily. ""Anticipating some unrest, are you?"" I inquired. His response was deliberately vague, indicating that they were bracing for significant upheaval. I pointed out to him that his Government was allowing the situation to escalate dangerously.",1
"""He’d arranged the stones on the path to create an illusion, luring unsuspecting victims into danger. If I get my hands on him, he'll regret it!"" After a pause, his tone shifted: ""We've avoided discussing these matters, Anne. It's time. You need to hear the whole truth from the very beginning."" ""If revisiting the past is painful for you, please don't feel obligated,"" I whispered softly. ""But I need you to understand. I never imagined I'd reveal that part of my past to anyone. Fate has a strange way of testing us, doesn't it?"" There was a moment of silence before he spoke again.",1
"I perched on the edge of my cot, clad in my vibrant gipsy attire, mulling over the predicament. My mind drifted to Colonel Race, who had shown me favor. I believed he would offer compassion and intelligence. However, upon further reflection, doubts crept in. His forceful demeanor could easily overshadow my ownership of the case. It was my puzzle to solve! Unspoken motives lingered, dissuading me from entrusting Colonel Race. My thoughts then turned to Mrs. Blair, another source of kindness.",1
"""Pedler was deceived into thinking Rayburn was his new secretary, not Mr. Pagett,"" Suzanne whispered anxiously, her hand squeezing mine under the table. ""But where is Rayburn now?"" I held my breath, eager for an answer. ""He's vanished without a trace,"" came the reply. ""And Sir Eustace?"" Suzanne inquired. ""He sees it as a direct affront from Fate."" Later that day, we were interrupted from our nap by a note delivered by a page-boy, providing us with a chance to hear Sir Eustace's perspective on the situation.",1
"Suzanne and I were strategizing about our targets. Mr. Chichester heading to Durban, Sir Eustace to Cape Town and then Rhodesia. Colonel Race was also on his way to Rhodesia. The plan was to keep an eye on them all. However, danger struck when I was attacked on deck. My mysterious rescuer turned out to be the man with the scar. Another shadow joined in, revealing the identity of my assailant - Guy Pagett. The discovery left us all stunned. Suspicion hung heavy in the air, with secrets waiting to be revealed.",1
"""Absolutely not,"" I stated firmly. ""My great-aunt Jane always used to claim that a true lady remains unfazed by any event,"" I whispered wistfully. ""I strive to embody her teachings."" Observing Mr. Chichester-Pettigrew's thoughts written plainly on his countenance, I felt compelled to continue speaking. ""Your skill in disguise is truly remarkable,"" I complimented sincerely. ""Throughout your time as Miss Pettigrew, I never once suspected, not even when you dropped your pencil in astonishment at my appearance on the train in Cape Town."" He drummed his fingers on the desk with the pencil clutched in his hand.",1
"""I had considered leaving in a month's time."" ""Could you leave sooner? This month? This week?"" ""Yes, I could,"" I replied, studying him intently. ""But I'm not sure if I really want to."" ""Your help would be greatly appreciated by the Government. You would not be disappointed."" ""So, you want me to deliver something?"" ""Yes, exactly. Your role is unofficial, your trip is legitimate. Everything will be perfectly fine."" ""Alright,"" I hesitated, ""I suppose I can. All I want is to leave England as soon as I can.""",1
"Poirot's eyes narrowed as he stared at Dr. Ames, his green cat-like gaze unwavering. ""Do you not believe in Ancient Egypt, monsieur le docteur?"" he asked softly. Dr. Ames, taken aback, stammered for a response. Poirot, without waiting for an answer, inquired about the thoughts of the native workmen. ""I guess they're getting scared,"" Dr. Ames admitted. ""But they've no reason to be."" Poirot's expression remained inscrutable as Sir Guy expressed disbelief in Poirot's ideas. With a swift movement, Poirot produced a tattered book titled The Magic of the Egyptians and Chaldeans. Without a word, he left the tent, leaving the doctor puzzled.",1
"During my analysis, I noticed that the original text excerpt contains 1103 spaces. Here is the revised text excerpt with approximately the same number of spaces:""The altercation with the vagrant occurred prior to the incidents.” “To confirm that, you may need to interrogate Mademoiselle Dabreuil once more.” “Not necessary. I am certain. If you can't see it, you're clueless, Hastings!” I stared at him. “Of course! How foolish of me. If the tramp was Georges Conneau, it was after the heated confrontation with him that Mr. Renauld sensed danger. He dismissed the chauffeur, Masters, whom he suspected of collusion, he messaged his son, and summoned you.” A slight grin appeared on Poirot’s face. “Do you not find it odd that he used the exact same phrases in his letter as Madame Renauld did later in her account? If the mention of Santiago was a diversion, why would Renauld bring it up, and furthermore dispatch his son there?” “It is perplexing, but maybe clarity will come later. Let’s move on to the night, and the arrival of the enigmatic woman. I confess this puzzles me greatly, unless it was Madame Daubreuil, as Françoise insisted all along.” Poirot shook his head. “My dear fellow, where is your mind wandering? Consider the torn cheque scrap, and the faint recognition of the name Bella Duveen by Stonor, indicating that Bella Duveen is Jack’s unnamed correspondent, and that she visited Villa Geneviève that evening. Whether she intended to see Jack, or if her aim was to confront his father, we cannot say for sure, but it seems likely. She presented her claim to Jack, likely showed him letters he had written, and the elder man tried to appease her with a cheque. She tore it up in anger. The tone of her letter suggests genuine affection, and she likely would have been insulted by a monetary offer. Eventually, he managed to get her to leave, and his choice of words at that moment is telling.” “‘Yes, yes, but please leave now,’” I recalled. “Seems a bit forceful, perhaps, that’s all.” “It speaks volumes. He was desperate for her to depart. Why? Not just because the encounter was unpleasant. No, it was the ticking clock, and for some reason time was of the essence.” “But why?” I inquired, puzzled. “That is the question. Why indeed? Yet, the incident with the wristwatch later on indicates that time is a crucial element in this crime. We are nearing the climax. Bella Duveen departs at half past ten, and based on the wristwatch evidence, we know the crime occurred, or was staged, before midnight. We have examined all the events leading up to the murder, only one remains unaccounted for.""",1
"I had been dancing with Colonel Race several times that evening and we eventually ended up sitting in deck-chairs, engaged in conversation. He seemed to have a lot of knowledge in a particular subject, but I couldn't help but notice a few mistakes he made. One in particular stood out - he referred to the Mousterian period as succeeding the Aurignacian, which was a clear error. As I retired to my cabin that night, I couldn't shake the feeling that he might have been testing me, perhaps suspecting that I was not who I claimed to be. It was a puzzling thought that lingered in my mind as I drifted off to sleep.",1
"""But Sir, he was as dark as a thundercloud all day! Couldn't please him at all!"" The noise of a door closing upstairs interrupted Léonie's chatter. ""And Françoise is waiting for me!"" she cried, suddenly remembering her responsibilities. ""That old one, always scolding."" ""Just a moment, miss. The inspector, where is he?"" ""They went to check the car in the garage. The commissioner thought it might have been used on the night of the murder."" ""What an idea,"" Poirot muttered, watching the girl vanish. ""Will you go out and join them?"" ""No, I'll wait for them in the lounge. It's cooler there on this hot morning.""",1
"“Your narrative was admirably clear, but there is one thing that still escapes me. Where are the diamonds now?” “Harry Rayburn has them,” I said, watching him. His face did not change, it retained its expression of sardonic good-humour. “H’m. I want those diamonds.” “I don’t see much chance of your getting them,” I replied. “Don’t you? Now I do. I don’t want to be unpleasant, but I should like you to reflect that a dead girl or so found in this quarter of the city will occasion no surprise. There’s a man downstairs who does those sort of jobs very neatly. Now, you’re a sensible young woman. What I propose is this: you will sit down and write to Harry Rayburn, telling him to join you here and bring the diamonds with him” “I won’t do anything of the kind.” “Don’t interrupt your elders. I propose to make a bargain with you. The diamonds in exchange for your life. And don’t make any mistake about it, your life is absolutely in my power.” “And Harry?” “I’m far too tender-hearted to part two young lovers. He shall go free too on the understanding, of course, that neither of you will interfere with me in future.” “And what guarantee have I that you will keep your side of the bargain?” “None whatever, my dear girl. You’ll have to trust me and hope for the best. Of course, if you’re in an heroic mood and prefer annihilation, that’s another matter.” This was what I had been playing for. I was careful not to jump at the bait. Gradually I allowed myself to be bullied and cajoled into yielding. I wrote at Sir Eustace’s dictation: Dear Harry, I think I see a chance of establishing your innocence beyond any possible doubt. Please follow my instructions minutely. Go to Agrasato’s curio-shop. Ask to see something “out of the ordinary,” “for a special occasion.” The man will then ask you to “come into the back room.” Go with him. You will find a messenger who will bring you to me. Do exactly as he tells you. Be sure and bring the diamonds with you. Not a word to any one. Sir Eustace stopped. “I leave the fancy touches to your own imagination,” he remarked. “But be careful to make no mistakes.” “‘Yours for ever and ever, Anne,’ will be sufficient,” I remarked. I wrote in the words. Sir Eustace stretched out his hand for the letter and read it through. “That seems all right. Now the address.” I gave it him. It was that of a small shop which received letters and telegrams for a consideration. He struck the bell upon the table with his hand. Chichester-Pettigrew, alias Minks, answered the summons. “This letter is to go immediately the usual route.” “Very well, Colonel.” He looked at the name on the envelope. Sir Eustace was watching him keenly. “A friend of yours, I think?” “Of mine?” The man seemed startled. “You had a prolonged conversation with him in Johannesburg yesterday.” “A man came up and questioned me about your movements and those of Colonel Race. I gave him misleading information.” “Excellent, my dear fellow, excellent,” said Sir Eustace genially. “My mistake.” I chanced to look at Chichester-Pettigrew as he left the room. He was white to the lips, as though in deadly terror. No sooner was he outside than Sir Eustace picked up a speaking-tube that rested by his elbow and spoke down it. “That you, Schwart? Watch Minks. He’s not to leave the house without orders.” He put the speaking-tube down again and frowned, slightly tapping the table with his hand. “May I ask you a few questions, Sir Eustace,” I said, after a minute or two of silence. “Certainly. What excellent nerves you have, Anne. You are capable of taking an intelligent interest in things when most girls would be sniffling and wringing their hands.” “Why did you take Harry as your secretary instead of giving him up to the police?” “I wanted those cursed diamonds. Nadina, the little devil, was playing off your Harry against me. Unless I gave her the price she wanted, she threatened to sell them back to him. That was another mistake I made I thought she’d have them with her that day. But she was too clever for that. Carton, her husband, was dead too I’d no clue whatsoever as to where the diamonds were hidden. Then I managed to get a copy of a wireless message sent to Nadina by some one on board the Kilmorden_ either Carton or Rayburn, I didn’t know which. It was a duplicate of that piece of paper you picked up. ‘Seventeen one twenty two,’ it ran. I took it to be an appointment with Rayburn, and when he was so desperate to get aboard the Kilmorden I was convinced that I was right. So I pretended to swallow his statements, and let him come. I kept a pretty sharp watch upon him and hoped that I should learn more. Then I found Minks trying to play a lone hand and interfering with me. I soon stopped that. He came to heel all right. It was annoying not getting Cabin 17, and it worried me not being able to place you. Were you the innocent young girl you seemed, or were you not? When Rayburn set out to keep the appointment that night, Minks was told off to intercept him. Minks muffed it of course.” “But why did the wireless message say ‘seventeen’ instead of ‘seventy-one’?” “I’ve thought that out. Carton must have given that wireless operator his own memorandum to copy off on to a form, and he never read the copy through. The operator made the same mistake we all did, and read it as 17.1.22 instead of 1.71.22. The thing I don’t know is how Minks got on to Cabin 17. It must have been sheer instinct.” “And the dispatch to General Smuts? Who tampered with that?” “My dear Anne, you don’t suppose I was going to have a lot of my plans given away, without making an effort to save them? With an escaped murderer as a secretary, I had no hesitation whatever in substituting blanks. Nobody would think of suspecting poor old Pedler.” “What about Colonel Race?” “Yes, that was a nasty jar. When Pagett told me he was a Secret Service fellow, I had an unpleasant feeling down the spine. I remembered that he’d been nosing around Nadina in Paris during the War and I had a horrible suspicion that he was out after me! I don’t like the way he’s stuck to me ever since. He’s one of those strong, silent men who have always got something up their sleeve.” A whistle sounded. Sir Eustace picked up the tube, listened for a minute or two, then answered: “Very well, I’ll see him now.” “Business,” he remarked. “Miss Anne, let me show you your room.” He ushered me into a small shabby apartment, a Kafir boy brought up my small suit-case, and Sir Eustace, urging me to ask for anything I wanted, withdrew, the picture of a courteous host. A can of hot water was on the washstand, and I proceeded to unpack a few necessaries. Something hard and unfamiliar in my sponge-bag puzzled me greatly. I untied the string and looked inside. To my utter amazement I drew out a small pearl-handled revolver. It hadn’t been there when I started from Kimberley. I examined the thing gingerly. It appeared to be loaded. I handled it with a comfortable feeling. It was a useful thing to have in a house such as this. But modern clothes are quite unsuited to the carrying of fire-arms. In the end I pushed it gingerly into the top of my stocking. It made a terrible bulge, and I expected every minute that it would go off and shoot me in the leg, but it really seemed the only place. I was not summoned to Sir Eustace’s presence until late in the afternoon. Eleven-o’clock tea and a substantial lunch had been served to me in my own apartment, and I felt fortified for further conflict. Sir Eustace was alone. He was walking up and down the room, and there was a gleam in his eye and a restlessness in his manner which did not escape me. He was exultant about something. There was a subtle change in his manner towards me. “I have news for you. Your young man is on his way. He will be here in a few minutes. Moderate your transports I have something more to say. You attempted to deceive me this morning. I warned you that you would be wise to stick to the truth, and up to a certain point you obeyed me. Then you ran off the rails. You attempted to make me believe that the diamonds were in Harry Rayburn’s possession. At the time, I accepted your statement because it facilitated my task the task of inducing you to decoy Harry Rayburn here. But, my dear Anne, the diamonds have been in my possession ever since I left the Falls though I only discovered the fact yesterday.” “You know!” I gasped. “It may interest you to hear that it was Pagett who gave the show away. He insisted on boring me with a long pointless story about a wager and a tin of films. It didn’t take me long to put two and two together Mrs. Blair’s distrust of Colonel Race, her agitation, her entreaty that I would take care of her souvenirs for her. The excellent Pagett had already unfastened the cases through an excess of zeal. Before leaving the hotel, I simply transferred all the rolls of films to my own pocket. They are in the corner there. I admit that I haven’t had time to examine them yet, but I notice that one is of a totally different weight to the others, rattles in a peculiar fashion, and has evidently been stuck down with seccotine, which will necessitate the use of a tin-opener. The case seems clear, does it not? And now, you see, I have you both nicely in the trap. It’s a pity that you didn’t take kindly to the idea of becoming Lady Pedler.” I did not answer. I stood looking at him. There was the sound of feet on the stairs, the door was flung open, and Harry Rayburn was hustled into the room between two men. Sir Eustace flung me a look of triumph. “According to plan,” he said softly. “You amateurs will pit yourselves against professionals.” “What’s the meaning of this?” cried Harry hoarsely. “It means that you have walked into my parlour said the spider to the fly,” remarked Sir Eustace facetiously. “My dear Rayburn, you are extraordinarily unlucky.” “You said I could come safely, Anne?” “Do not reproach her, my dear fellow. That note was written at my dictation, and the lady could not help herself. She would have been wiser not to write it, but I did not tell her so at the time. You followed her instructions, went to the curio-shop, were taken through the secret passage from the back room and found yourself in the hands of your enemies!” Harry looked at me. I understood his glance and edged nearer to Sir Eustace. “Yes,” murmured the latter, “decidedly you are not lucky! This is let me see, the third encounter.” “You are right,” said Harry. “This is the third encounter. Twice you have worsted me have you never heard that the third time the luck changes? This is my round cover him, Anne.” I was all ready. In a flash I had whipped the pistol out of my stocking and was holding it to his head. The two men guarding Harry sprang forward, but his voice stopped them. “Another step and he dies! If they come any nearer, Anne, pull the trigger don’t hesitate.” “I shan’t,” I replied cheerfully. “I’m rather afraid of pulling it, anyway.” I think Sir Eustace shared my fears. He was certainly shaking like a jelly. “Stay where you are,” he commanded, and the men stopped obediently. “Tell them to leave the room,” said Harry. Sir Eustace gave the order. The men filed out, and Harry shot the bolt across the door behind them. “Now we can talk,” he observed grimly, and coming across the room, he took the revolver out of my hand. Sir Eustace uttered a sigh of relief and wiped his forehead with a handkerchief. “I’m shockingly out of condition,” he observed. “I think I must have a weak heart. I am glad that revolver is in competent hands. I didn’t trust Miss Anne with it. Well, my young friend, as you say, now we can talk. I’m willing to admit that you stole a march upon me. Where the devil that revolver came from I don’t know. I had the girl’s luggage searched when she arrived. And where did you produce it from now? You hadn’t got it on you a minute ago?” “Yes, I had,” I replied. “It was in my stocking.” “I don’t know enough about women. I ought to have studied them more,” said Sir Eustace sadly. “I wonder if Pagett would have known that?” Harry rapped sharply on the table. “Don’t play the fool. If it weren’t for your grey hairs, I’d throw you out of the window. You damned scoundrel! Grey hairs, or no grey hairs, I” He advanced a step or two, and Sir Eustace skipped nimbly behind the table. “The young are always so violent,” he said reproachfully. “Unable to use their brains, they rely solely on their muscles. Let us talk sense. For the moment you have the upper hand. But that state of affairs cannot continue. The house is full of my men. You are hopelessly outnumbered. Your momentary ascendency has been gained by an accident” “Has it?” Something in Harry’s voice, a grim raillery, seemed to attract Sir Eustace’s attention. He stared at him. “Has it?” said Harry again. “Sit down, Sir Eustace, and listen to what I have to say.” Still covering him with the revolver, he went on: “The cards are against you this time. To begin with, listen to that!” That was a dull banging at the door below. There were shouts, oaths, and then a sound of firing. Sir Eustace paled. “What’s that?” “Race and his people. You didn’t know, did you, Sir Eustace, that Anne had an arrangement with me by which we should know whether communications from one to the other were genuine? Telegrams were to be signed ‘Andy,’ letters were to have the word ‘and’ crossed out somewhere in them. Anne knew that your telegram was a fake. She came here of her own free will, walked deliberately into the snare, in the hope that she might catch you in your own trap. Before leaving Kimberley she wired both to me and to Race. Mrs. Blair has been in communication with us ever since. I received the letter written at your dictation, which was just what I expected. I had already discussed the probabilities of a secret passage leading out of the curio-shop with Race, and he had discovered the place where the exit was situated.” There was a screaming, tearing sound, and a heavy explosion which shook the room. “They’re shelling this part of the town. I must get you out of here, Anne.” A bright light flared up. The house opposite was on fire. Sir Eustace had risen and was passing up and down. Harry kept him covered with the revolver. “So you see, Sir Eustace, the game is up. It was you yourself who very kindly provided us with the clue of your whereabouts. Race’s men were watching the exit of the secret passage. In spite of the precautions you took, they were successful in following me here.” Sir Eustace turned suddenly. “Very clever. Very creditable. But I’ve still a word to say. If I’ve lost the trick, so have you. You’ll never be able to bring the murder of Nadina home to me. I was in Marlow on that day, that’s all you’ve got against me.",1
"The detective from Scotland Yard exuded disdain, Major Norman appeared disinterested, and I myself felt time dragging on endlessly. Restlessly, I rose from my seat and made my way to the window without making a sound. The situation was turning into a comedy of errors. Concern for my friend weighed on me. If he were to fail, I wished it would be in a less absurd fashion. I absentmindedly gazed out the window at the departing boat, billowing smoke from its stack at the dock. Poirot's sudden voice near me snapped me back to reality. ""My friends, it's time to go!"" I turned around.",1
"I jumped up. Harry stood on the stoep outside. ""Get dressed, Anne, and come out. I need to talk to you."" I quickly put on some clothes and went out into the cool night air, still and fragrant, with a velvety touch. Harry motioned for me to come out of earshot of the house. His face was pale and resolute, his eyes ablaze. ""Anne, do you remember telling me once that women do things they dislike for someone they like?"" ""Yes,"" I replied, curious about what he was about to say. He embraced me. ""Anne, come away with me tonight. Back to Rhodesia, back to the island. I can't stand this anymore. I can't wait any longer for you."" I pulled away for a moment. ""And what about my French dresses?"" I joked. Harry never knows when I'm joking or serious. ""Forget the French dresses. Do you think I want to dress you up? I'd rather take them off you. I'm not letting you go. You're mine. If I let you leave, I might lose you. I'm never sure of you. You're coming with me tonight, and to hell with everyone else."" He held me close, kissing me passionately. ""I can't be without you any longer, Anne. I can't. I hate all this money. Let Race have it. Let's go."" ""My toothbrush?"" I hesitated. ""You can buy one. I know I'm crazy, but please, come with me!"" He stormed off at a brisk pace. I followed quietly, like the Barotsi woman I once saw at the Falls. But without a frying pan on my head. He walked so fast, it was hard to keep up. ""Harry,"" I finally said in a meek voice, ""are we walking all the way to Rhodesia?"" He turned abruptly, laughing loudly, and swept me up in his arms. ""I'm mad, my love, I know it. But I adore you so much."" ""We're both lunatics. And, oh, Harry, you never asked, but I'm not sacrificing anything at all! I wanted to come!"" That was two years ago. We still reside on the island. On the rough wooden table in front of me lies a letter from Suzanne. Dear Friends, I'm not surprised at all. All the talk about Paris and dresses made me feel like you would disappear one day to get married secretly. You are a pair of lunatics! Renouncing a huge fortune is ridiculous. Colonel Race wanted to argue, but I convinced him to wait. He can manage the estate for Harry perfectly. Because honeymoons don't last forever. Anne, since you're not here, I can say that without you attacking me. Love in the wilderness will last, but one day you'll start dreaming of Park Lane houses, luxurious furs, Parisian dresses, fancy cars, and top-notch baby carriages! Oh, you will! Have a long honeymoon, dear lunatics, and think of me sometimes, enjoying life! Love, Suzanne. P.S. I'm sending you a variety of frying pans as a wedding gift, and a huge terrine of pâté de foie gras to remind you of me.",1
